INT Temp [°C];AUX Temp [°C];COMP Temp [°C];RELAY Temp [°C];INT Filter Temp [°C];AUX Filter Temp [°C];COMP Filter Temp [°C];RELAY Filter Temp [°C];Relay Control;Battery Charger;Power Dissipation [W];Relay Resistance [Ohm]
24.1882;21.3285;25.3186;25.3444;24.2267;21.2312;25.3466;25.3627;0.0000;0.0000;0.0000;0.0139
24.3417;21.1030;25.3186;25.3444;24.2267;21.2312;25.3479;25.3625;0.0000;0.0000;0.0000;0.0139
24.2137;21.3285;25.2669;25.3444;24.2275;21.2312;25.3480;25.3624;0.0000;0.0000;0.0000;0.0139
24.2137;21.3285;25.3444;25.3960;24.2272;21.2311;25.3480;25.3619;0.0000;0.0000;0.0000;0.0139
24.2137;21.3285;25.2669;25.4219;24.2271;21.2311;25.3480;25.3619;0.0000;0.0000;0.0000;0.0139
24.1626;21.2032;25.3186;25.4219;24.2250;21.2312;25.3483;25.3617;0.0000;0.0000;0.0000;0.0139
24.1370;21.3285;25.3960;25.4219;24.2237;21.2313;25.3482;25.3608;0.0000;0.0000;0.0000;0.0139
24.2393;21.2784;25.3444;25.3960;24.2234;21.2312;25.3491;25.3617;0.0000;0.0000;0.0000;0.0139
24.1370;21.2533;25.3444;25.1638;24.2234;21.2311;25.3495;25.3616;0.0000;0.0000;0.0000;0.0139
24.1626;21.3536;25.3186;25.3960;24.2223;21.2311;25.3487;25.3615;0.0000;0.0000;0.0000;0.0139
24.2649;21.3035;25.3186;25.4219;24.2223;21.2312;25.3481;25.3609;0.0000;0.0000;0.0000;0.0139
24.3161;21.2533;25.4477;25.3960;24.2221;21.2311;25.3490;25.3620;0.0000;0.0000;0.0000;0.0139
24.1115;21.2032;25.2153;25.3702;24.2228;21.2311;25.3485;25.3606;0.0000;0.0000;0.0000;0.0139
24.3417;21.2533;25.3186;25.2669;24.2242;21.2311;25.3490;25.3600;0.0000;0.0000;0.0000;0.0139
24.2649;21.3285;25.2669;25.4219;24.2248;21.2310;25.3476;25.3593;0.0000;0.0000;0.0000;0.0139
24.2137;21.2533;25.2927;25.4994;24.2235;21.2308;25.3463;25.3589;0.0000;0.0000;0.0000;0.0139
24.1626;21.2784;25.4477;25.3702;24.2228;21.2306;25.3455;25.3583;0.0000;0.0000;0.0000;0.0139
24.1370;21.1782;25.2411;25.3186;24.2215;21.2307;25.3451;25.3572;0.0000;0.0000;0.0000;0.0139
24.2393;21.3285;25.4735;25.2669;24.2222;21.2308;25.3459;25.3560;0.0000;0.0000;0.0000;0.0139
24.2137;21.3035;25.3186;25.3186;24.2216;21.2309;25.3462;25.3555;0.0000;0.0000;0.0000;0.0139
24.1626;21.2283;25.2669;25.3702;24.2220;21.2310;25.3457;25.3553;0.0000;0.0000;0.0000;0.0139
24.2393;21.2032;25.3186;25.2927;24.2228;21.2310;25.3453;25.3544;0.0000;0.0000;0.0000;0.0139
24.0859;21.2533;25.3960;25.3444;24.2217;21.2310;25.3452;25.3542;0.0000;0.0000;0.0000;0.0139
24.1115;21.2032;25.3444;25.3960;24.2224;21.2310;25.3456;25.3529;0.0000;0.0000;0.0000;0.0139
24.3161;21.3787;25.3960;25.3702;24.2237;21.2310;25.3465;25.3524;0.0000;0.0000;0.0000;0.0139
24.1882;21.1030;25.2669;25.2927;24.2231;21.2306;25.3457;25.3511;0.0000;0.0000;0.0000;0.0139
24.1370;21.1782;25.4477;25.3960;24.2225;21.2307;25.3445;25.3479;0.0000;0.0000;0.0000;0.0139
24.2649;21.2032;25.3186;25.2669;24.2224;21.2307;25.3445;25.3488;0.0000;0.0000;0.0000;0.0139
24.1370;21.1782;25.2669;25.2669;24.2202;21.2306;25.3435;25.3476;0.0000;0.0000;0.0000;0.0139
24.2649;21.2533;25.3960;25.3960;24.2207;21.2307;25.3421;25.3476;0.0000;0.0000;0.0000;0.0139
24.1370;21.3285;25.2411;25.1638;24.2192;21.2305;25.3406;25.3474;0.0000;0.0000;0.0000;0.0139
24.1882;21.2533;25.3444;25.3444;24.2193;21.2306;25.3396;25.3472;0.0000;0.0000;0.0000;0.0139
24.2393;21.1531;25.3702;25.2411;24.2192;21.2306;25.3397;25.3465;0.0000;0.0000;0.0000;0.0139
24.2393;21.2784;25.2411;25.3960;24.2184;21.2305;25.3391;25.3450;0.0000;0.0000;0.0000;0.0139
24.3673;21.2032;25.2669;25.3444;24.2189;21.2306;25.3387;25.3441;0.0000;0.0000;0.0000;0.0139
24.3161;21.3035;25.3444;25.3960;24.2186;21.2307;25.3383;25.3435;0.0000;0.0000;0.0000;0.0139
24.1370;21.2283;25.3444;25.3186;24.2179;21.2305;25.3391;25.3435;0.0000;0.0000;0.0000;0.0139
24.1370;21.2784;25.2153;25.3186;24.2175;21.2306;25.3389;25.3433;0.0000;0.0000;0.0000;0.0139
24.2649;21.2283;25.3702;25.4219;24.2174;21.2305;25.3395;25.3427;0.0000;0.0000;0.0000;0.0139
24.1370;21.2032;25.3960;25.2927;24.2171;21.2306;25.3388;25.3433;0.0000;0.0000;0.0000;0.0139
24.3161;21.3285;25.3444;25.3444;24.2172;21.2305;25.3384;25.3423;0.0000;0.0000;0.0000;0.0139
24.2905;21.1531;25.4994;25.3186;24.2172;21.2305;25.3393;25.3409;0.0000;0.0000;0.0000;0.0139
24.1370;21.2533;25.2669;25.3702;24.2167;21.2305;25.3390;25.3413;0.0000;0.0000;0.0000;0.0139
24.2393;21.2533;25.1638;25.1638;24.2165;21.2304;25.3371;25.3387;0.0000;0.0000;0.0000;0.0139
24.1882;21.3035;25.3444;25.4477;24.2168;21.2305;25.3369;25.3392;0.0000;0.0000;0.0000;0.0139
24.2393;21.2032;25.2153;25.2669;24.2165;21.2304;25.3358;25.3388;0.0000;0.0000;0.0000;0.0139
24.2137;21.2784;25.2669;25.3186;24.2169;21.2304;25.3342;25.3386;0.0000;0.0000;0.0000;0.0139
24.0859;21.2032;25.2411;25.2927;24.2177;21.2304;25.3331;25.3377;0.0000;0.0000;0.0000;0.0139
24.3417;21.2283;25.3702;25.3960;24.2162;21.2303;25.3320;25.3378;0.0000;0.0000;0.0000;0.0139
24.3161;21.2784;25.3702;25.3960;24.2160;21.2302;25.3315;25.3384;0.0000;0.0000;0.0000;0.0139
24.2393;21.2784;25.4219;25.2927;24.2161;21.2302;25.3328;25.3373;0.0000;0.0000;0.0000;0.0139
24.0859;21.2283;25.3702;25.2927;24.2168;21.2303;25.3335;25.3358;0.0000;0.0000;0.0000;0.0139
24.1882;21.3035;25.2669;25.4477;24.2168;21.2304;25.3328;25.3352;0.0000;0.0000;0.0000;0.0139
24.1370;21.2784;25.2927;25.4994;24.2175;21.2304;25.3336;25.3352;0.0000;0.0000;0.0000;0.0139
24.2905;21.2032;25.2669;25.3960;24.2175;21.2302;25.3319;25.3345;0.0000;0.0000;0.0000;0.0139
24.1626;21.2283;25.3702;25.3444;24.2166;21.2302;25.3317;25.3335;0.0000;0.0000;0.0000;0.0139
24.2649;21.2283;25.3444;25.4219;24.2169;21.2302;25.3320;25.3335;0.0000;0.0000;0.0000;0.0139
24.2649;21.1782;25.2927;25.2669;24.2176;21.2302;25.3336;25.3319;0.0000;0.0000;0.0000;0.0139
24.1370;21.2533;25.2411;25.3702;24.2182;21.2303;25.3332;25.3307;0.0000;0.0000;0.0000;0.0139
24.1370;21.3035;25.3444;25.4477;24.2172;21.2302;25.3325;25.3309;0.0000;0.0000;0.0000;0.0139
24.3161;21.3285;25.3444;25.3444;24.2168;21.2302;25.3328;25.3302;0.0000;0.0000;0.0000;0.0139
24.2905;21.2533;25.3960;25.4219;24.2163;21.2302;25.3334;25.3298;0.0000;0.0000;0.0000;0.0139
24.0859;21.2533;25.3186;25.3186;24.2175;21.2302;25.3338;25.3308;0.0000;0.0000;0.0000;0.0139
24.1882;21.3285;25.1638;25.2153;24.2175;21.2302;25.3333;25.3303;0.0000;0.0000;0.0000;0.0139
24.2649;21.1030;25.3444;25.1638;24.2185;21.2300;25.3339;25.3288;0.0000;0.0000;0.0000;0.0139
24.1882;21.3285;25.3960;25.1638;24.2187;21.2302;25.3329;25.3278;0.0000;0.0000;0.0000;0.0139
24.2905;21.2784;25.4477;25.3960;24.2188;21.2301;25.3336;25.3270;0.0000;0.0000;0.0000;0.0139
24.2137;21.4288;25.2927;25.3702;24.2186;21.2303;25.3327;25.3265;0.0000;0.0000;0.0000;0.0139
24.1370;21.2533;25.2669;25.2153;24.2181;21.2303;25.3309;25.3258;0.0000;0.0000;0.0000;0.0139
24.2137;21.2533;25.2153;25.3186;24.2184;21.2302;25.3301;25.3251;0.0000;0.0000;0.0000;0.0139
24.2393;21.3285;25.3702;25.3702;24.2180;21.2304;25.3301;25.3252;0.0000;0.0000;0.0000;0.0139
24.1882;21.2283;25.2927;25.2927;24.2187;21.2303;25.3288;25.3257;0.0000;0.0000;0.0000;0.0139
24.3161;21.2283;25.3444;25.2927;24.2192;21.2304;25.3291;25.3247;0.0000;0.0000;0.0000;0.0139
24.0859;21.2784;25.2669;25.1638;24.2189;21.2303;25.3283;25.3250;0.0000;0.0000;0.0000;0.0139
24.2137;21.2032;25.3960;25.2927;24.2183;21.2304;25.3294;25.3238;0.0000;0.0000;0.0000;0.0139
24.0348;21.1531;25.1638;25.2927;24.2174;21.2303;25.3276;25.3235;0.0000;0.0000;0.0000;0.0139
24.3673;21.2032;25.2927;25.3960;24.2176;21.2302;25.3266;25.3223;0.0000;0.0000;0.0000;0.0139
24.2905;21.2533;25.3186;25.1896;24.2175;21.2300;25.3262;25.3196;0.0000;0.0000;0.0000;0.0139
24.2393;21.2283;25.3444;25.2669;24.2173;21.2300;25.3269;25.3185;0.0000;0.0000;0.0000;0.0139
24.1370;21.2032;25.4477;25.3702;24.2182;21.2300;25.3262;25.3192;0.0000;0.0000;0.0000;0.0139
24.2393;21.2032;25.3960;25.3444;24.2181;21.2299;25.3267;25.3186;0.0000;0.0000;0.0000;0.0139
24.1882;21.4288;25.1380;25.3960;24.2180;21.2299;25.3258;25.3196;0.0000;0.0000;0.0000;0.0139
24.1882;21.3536;25.2669;25.4994;24.2178;21.2300;25.3249;25.3199;0.0000;0.0000;0.0000;0.0139
24.3161;21.2032;25.3444;25.3702;24.2181;21.2300;25.3243;25.3202;0.0000;0.0000;0.0000;0.0139
24.1626;21.3285;25.1638;25.2927;24.2180;21.2299;25.3235;25.3208;0.0000;0.0000;0.0000;0.0139
24.1626;21.2533;25.3702;25.2927;24.2179;21.2300;25.3231;25.3205;0.0000;0.0000;0.0000;0.0139
24.1370;21.3285;25.3186;25.2669;24.2172;21.2301;25.3219;25.3204;0.0000;0.0000;0.0000;0.0139
24.0604;21.3787;25.2153;25.3444;24.2167;21.2301;25.3208;25.3193;0.0000;0.0000;0.0000;0.0139
24.2137;21.2283;25.1638;25.1896;24.2163;21.2300;25.3197;25.3182;0.0000;0.0000;0.0000;0.0139
24.2137;21.2283;25.1638;25.2153;24.2166;21.2300;25.3200;25.3178;0.0000;0.0000;0.0000;0.0139
24.0093;21.1531;25.2669;25.2411;24.2165;21.2301;25.3193;25.3178;0.0000;0.0000;0.0000;0.0139
24.2905;21.2784;25.3960;25.2927;24.2141;21.2301;25.3196;25.3181;0.0000;0.0000;0.0000;0.0139
24.1370;21.1531;25.3702;25.2411;24.2137;21.2300;25.3201;25.3172;0.0000;0.0000;0.0000;0.0139
24.2649;21.2533;25.2411;25.3960;24.2147;21.2300;25.3206;25.3178;0.0000;0.0000;0.0000;0.0139
24.1882;21.2283;25.2927;25.3444;24.2133;21.2301;25.3208;25.3169;0.0000;0.0000;0.0000;0.0139
24.3417;21.1030;25.4994;25.2669;24.2146;21.2301;25.3213;25.3173;0.0000;0.0000;0.0000;0.0139
24.3161;21.1531;25.4219;25.3702;24.2143;21.2301;25.3216;25.3148;0.0000;0.0000;0.0000;0.0139
24.1370;21.3536;25.3960;25.1638;24.2145;21.2301;25.3231;25.3141;0.0000;0.0000;0.0000;0.0139
24.0859;21.2283;25.3702;25.2669;24.2142;21.2302;25.3221;25.3142;0.0000;0.0000;0.0000;0.0139
24.2649;21.1782;25.2927;25.2927;24.2156;21.2302;25.3221;25.3127;0.0000;0.0000;0.0000;0.0139
24.1882;21.1782;25.2669;25.2927;24.2170;21.2301;25.3227;25.3131;0.0000;0.0000;0.0000;0.0139
24.1882;21.2032;25.3186;25.2927;24.2169;21.2301;25.3221;25.3130;0.0000;0.0000;0.0000;0.0139
24.1370;21.1281;25.4735;25.2669;24.2157;21.2299;25.3222;25.3122;0.0000;0.0000;0.0000;0.0139
24.1882;21.2032;25.3186;25.1896;24.2150;21.2298;25.3205;25.3114;0.0000;0.0000;0.0000;0.0139
24.2393;21.2784;25.3186;25.2927;24.2148;21.2298;25.3208;25.3107;0.0000;0.0000;0.0000;0.0139
24.2393;21.2784;25.2669;25.1638;24.2144;21.2299;25.3205;25.3093;0.0000;0.0000;0.0000;0.0139
24.2137;21.2283;25.2153;25.3960;24.2146;21.2298;25.3201;25.3088;0.0000;0.0000;0.0000;0.0139
24.2905;21.1030;25.2153;25.1122;24.2138;21.2298;25.3194;25.3066;0.0000;0.0000;0.0000;0.0139
24.2905;21.2784;25.2153;25.3960;24.2133;21.2296;25.3180;25.3050;0.0000;0.0000;0.0000;0.0139
24.1370;21.2533;25.2927;25.1638;24.2135;21.2297;25.3173;25.3039;0.0000;0.0000;0.0000;0.0139
24.1626;21.2032;25.1638;25.2669;24.2146;21.2297;25.3156;25.3031;0.0000;0.0000;0.0000;0.0139
24.1626;21.0530;25.3960;25.2411;24.2153;21.2296;25.3157;25.3051;0.0000;0.0000;0.0000;0.0139
24.1882;21.2283;25.3960;25.3186;24.2159;21.2296;25.3155;25.3048;0.0000;0.0000;0.0000;0.0139
24.1882;21.2283;25.2411;25.2669;24.2150;21.2296;25.3148;25.3047;0.0000;0.0000;0.0000;0.0139
24.1370;21.2283;25.3960;25.2153;24.2150;21.2296;25.3155;25.3042;0.0000;0.0000;0.0000;0.0139
24.2137;21.1030;25.2927;25.2411;24.2150;21.2297;25.3154;25.3038;0.0000;0.0000;0.0000;0.0139
24.1626;21.1030;25.2927;25.2153;24.2146;21.2294;25.3146;25.3022;0.0000;0.0000;0.0000;0.0139
24.1882;21.1030;25.3444;25.3186;24.2143;21.2292;25.3143;25.3021;0.0000;0.0000;0.0000;0.0139
24.3161;21.3035;25.3444;25.2669;24.2144;21.2293;25.3158;25.3008;0.0000;0.0000;0.0000;0.0139
24.2137;21.2784;25.3702;25.2153;24.2156;21.2294;25.3154;25.3012;0.0000;0.0000;0.0000;0.0139
24.1370;21.3285;25.2669;25.2153;24.2155;21.2295;25.3156;25.2997;0.0000;0.0000;0.0000;0.0139
24.2649;21.1782;25.3444;25.1380;24.2157;21.2294;25.3152;25.2961;0.0000;0.0000;0.0000;0.0139
24.2137;21.1531;25.2669;25.3702;24.2161;21.2295;25.3152;25.2966;0.0000;0.0000;0.0000;0.0139
24.2393;21.1030;25.3444;25.2927;24.2160;21.2295;25.3157;25.2963;0.0000;0.0000;0.0000;0.0139
24.1882;21.2784;25.2669;25.3186;24.2157;21.2294;25.3152;25.2974;0.0000;0.0000;0.0000;0.0139
24.3673;21.2533;25.2927;25.3186;24.2150;21.2295;25.3163;25.2968;0.0000;0.0000;0.0000;0.0139
24.1882;21.1531;25.2669;25.3960;24.2157;21.2295;25.3169;25.2975;0.0000;0.0000;0.0000;0.0139
24.2905;21.2784;25.1896;25.1122;24.2159;21.2295;25.3153;25.2950;0.0000;0.0000;0.0000;0.0139
24.1370;21.1782;25.3960;25.3186;24.2147;21.2294;25.3147;25.2963;0.0000;0.0000;0.0000;0.0139
24.2905;21.1782;25.3444;25.2411;24.2155;21.2295;25.3149;25.2967;0.0000;0.0000;0.0000;0.0139
24.1882;21.1782;25.3960;25.2669;24.2157;21.2294;25.3150;25.2957;0.0000;0.0000;0.0000;0.0139
24.2137;21.2283;25.2669;25.2669;24.2158;21.2295;25.3152;25.2950;0.0000;0.0000;0.0000;0.0139
24.1882;21.2533;25.3960;25.1638;24.2150;21.2295;25.3154;25.2943;0.0000;0.0000;0.0000;0.0139
24.1626;21.0530;25.2927;25.2927;24.2161;21.2294;25.3147;25.2921;0.0000;0.0000;0.0000;0.0139
24.2649;21.2283;25.3186;25.4477;24.2163;21.2294;25.3140;25.2935;0.0000;0.0000;0.0000;0.0139
24.2649;21.2032;25.3960;25.2927;24.2178;21.2295;25.3128;25.2934;0.0000;0.0000;0.0000;0.0139
24.2649;21.2283;25.2411;25.2153;24.2184;21.2295;25.3115;25.2929;0.0000;0.0000;0.0000;0.0139
24.2393;21.2784;25.3186;25.3444;24.2170;21.2295;25.3118;25.2943;0.0000;0.0000;0.0000;0.0139
24.1370;21.1782;25.2669;25.2927;24.2157;21.2294;25.3103;25.2929;0.0000;0.0000;0.0000;0.0139
24.1370;21.3285;25.2411;25.2669;24.2118;21.2292;25.3086;25.2922;0.0000;0.0000;0.0000;0.0139
24.1882;21.1030;25.4219;25.2927;24.2106;21.2293;25.3083;25.2921;0.0000;0.0000;0.0000;0.0139
24.1370;21.2283;25.3186;25.2927;24.2104;21.2293;25.3072;25.2915;0.0000;0.0000;0.0000;0.0139
24.2393;21.1782;25.2411;25.1638;24.2096;21.2293;25.3061;25.2916;0.0000;0.0000;0.0000;0.0139
24.2137;21.1030;25.3186;25.2927;24.2091;21.2290;25.3052;25.2918;0.0000;0.0000;0.0000;0.0139
24.0348;21.1531;25.3444;25.2411;24.2087;21.2290;25.3055;25.2907;0.0000;0.0000;0.0000;0.0139
24.1370;21.3285;25.1896;25.3444;24.2070;21.2291;25.3042;25.2904;0.0000;0.0000;0.0000;0.0139
24.3673;21.3285;25.3960;25.1896;24.2072;21.2290;25.3052;25.2896;0.0000;0.0000;0.0000;0.0139
24.2905;21.2784;25.3444;25.3186;24.2073;21.2289;25.3065;25.2900;0.0000;0.0000;0.0000;0.0139
24.1115;21.1531;25.2153;25.2153;24.2042;21.2290;25.3056;25.2882;0.0000;0.0000;0.0000;0.0139
24.2649;21.1030;25.2153;25.3960;24.2038;21.2289;25.3049;25.2888;0.0000;0.0000;0.0000;0.0139
24.2649;21.2283;25.2411;25.1896;24.2046;21.2289;25.3048;25.2870;0.0000;0.0000;0.0000;0.0139
24.1626;21.1030;25.2669;25.3186;24.2048;21.2289;25.3045;25.2872;0.0000;0.0000;0.0000;0.0139
24.2649;21.1782;25.1638;25.2669;24.2041;21.2289;25.3036;25.2870;0.0000;0.0000;0.0000;0.0139
24.2649;21.3285;25.2927;25.1638;24.2048;21.2289;25.3033;25.2870;0.0000;0.0000;0.0000;0.0139
24.1882;21.2283;25.3444;25.2669;24.2054;21.2290;25.3031;25.2886;0.0000;0.0000;0.0000;0.0139
24.1370;21.2784;25.2669;25.3444;24.2065;21.2291;25.3033;25.2860;0.0000;0.0000;0.0000;0.0139
24.2649;21.1782;25.2927;25.1896;24.2065;21.2292;25.3036;25.2840;0.0000;0.0000;0.0000;0.0139
24.1370;21.1030;25.2153;25.1638;24.2067;21.2293;25.3028;25.2834;0.0000;0.0000;0.0000;0.0139
24.2649;21.1531;25.4477;25.2669;24.2081;21.2295;25.3028;25.2825;0.0000;0.0000;0.0000;0.0139
24.2137;21.1030;25.3186;25.4219;24.2086;21.2294;25.3047;25.2847;0.0000;0.0000;0.0000;0.0139
24.2905;21.2032;25.2411;25.1638;24.2073;21.2294;25.3041;25.2833;0.0000;0.0000;0.0000;0.0139
24.3673;21.2283;25.2669;25.2927;24.2088;21.2294;25.3051;25.2835;0.0000;0.0000;0.0000;0.0139
24.2393;21.0780;25.3702;25.3444;24.2087;21.2295;25.3057;25.2831;0.0000;0.0000;0.0000;0.0139
24.3673;21.3285;25.3186;25.2669;24.2089;21.2297;25.3046;25.2836;0.0000;0.0000;0.0000;0.0139
24.1370;21.2032;25.1638;25.2927;24.2088;21.2297;25.3033;25.2815;0.0000;0.0000;0.0000;0.0139
24.1882;21.1782;25.3702;25.2927;24.2091;21.2297;25.3034;25.2799;0.0000;0.0000;0.0000;0.0139
24.2393;21.1782;25.3702;25.4219;24.2096;21.2296;25.3031;25.2799;0.0000;0.0000;0.0000;0.0139
24.2393;21.1030;25.2927;25.1896;24.2095;21.2294;25.3027;25.2796;0.0000;0.0000;0.0000;0.0139
24.1115;21.3035;25.3444;25.1638;24.2096;21.2296;25.3020;25.2789;0.0000;0.0000;0.0000;0.0139
24.1370;21.1030;25.2927;25.3186;24.2097;21.2297;25.3021;25.2787;0.0000;0.0000;0.0000;0.0139
24.2137;21.2283;25.3702;25.3960;24.2106;21.2299;25.3022;25.2783;0.0000;0.0000;0.0000;0.0139
24.2649;21.1030;25.2153;25.2153;24.2099;21.2299;25.3012;25.2775;0.0000;0.0000;0.0000;0.0139
24.2137;21.2533;25.3960;25.1638;24.2098;21.2298;25.3012;25.2765;0.0000;0.0000;0.0000;0.0139
24.2649;21.2032;25.2669;25.2411;24.2085;21.2298;25.3014;25.2754;0.0000;0.0000;0.0000;0.0139
24.0859;21.1030;25.2411;25.2153;24.2067;21.2297;25.3008;25.2746;0.0000;0.0000;0.0000;0.0139
24.2649;21.2283;25.3186;25.3960;24.2071;21.2297;25.3011;25.2749;0.0000;0.0000;0.0000;0.0139
24.3673;21.2032;25.2411;25.1380;24.2086;21.2296;25.2996;25.2738;0.0000;0.0000;0.0000;0.0139
24.2649;21.2283;25.3444;25.3702;24.2087;21.2296;25.2992;25.2740;0.0000;0.0000;0.0000;0.0139
24.3161;21.2283;25.2669;25.2927;24.2103;21.2296;25.3000;25.2743;0.0000;0.0000;0.0000;0.0139
24.1882;21.1782;25.3702;25.1638;24.2115;21.2296;25.3001;25.2750;0.0000;0.0000;0.0000;0.0139
24.0859;21.3285;25.3960;25.2411;24.2111;21.2297;25.3002;25.2741;0.0000;0.0000;0.0000;0.0139
24.2137;21.1531;25.2669;25.3960;24.2101;21.2298;25.2993;25.2747;0.0000;0.0000;0.0000;0.0139
24.2649;21.2032;25.2669;25.2669;24.2099;21.2297;25.2992;25.2739;0.0000;0.0000;0.0000;0.0139
24.1882;21.2784;25.2669;25.2669;24.2092;21.2299;25.2996;25.2725;0.0000;0.0000;0.0000;0.0139
24.4185;21.1030;25.4994;25.2927;24.2088;21.2299;25.2991;25.2731;0.0000;0.0000;0.0000;0.0139
24.2137;21.2283;25.2411;25.1380;24.2094;21.2300;25.2983;25.2717;0.0000;0.0000;0.0000;0.0139
24.1370;21.2533;25.3444;25.3444;24.2085;21.2301;25.2990;25.2720;0.0000;0.0000;0.0000;0.0139
24.2137;21.2784;25.3444;25.2927;24.2080;21.2300;25.2979;25.2708;0.0000;0.0000;0.0000;0.0139
24.1115;21.2533;25.2927;25.1122;24.2072;21.2300;25.2967;25.2689;0.0000;0.0000;0.0000;0.0139
24.3161;21.1030;25.3444;25.2153;24.2070;21.2301;25.2961;25.2674;0.0000;0.0000;0.0000;0.0139
24.1370;21.1782;25.2669;25.1638;24.2069;21.2299;25.2954;25.2660;0.0000;0.0000;0.0000;0.0139
24.2137;21.2283;25.2927;25.2927;24.2059;21.2300;25.2930;25.2646;0.0000;0.0000;0.0000;0.0139
24.2393;21.2533;25.1638;25.2411;24.2055;21.2303;25.2922;25.2656;0.0000;0.0000;0.0000;0.0139
24.1370;21.2784;25.2927;25.1380;24.2040;21.2304;25.2911;25.2647;0.0000;0.0000;0.0000;0.0139
24.1370;21.1281;25.0607;25.1896;24.2042;21.2304;25.2898;25.2641;0.0000;0.0000;0.0000;0.0139
24.3673;21.1281;25.1638;25.2411;24.2049;21.2304;25.2897;25.2627;0.0000;0.0000;0.0000;0.0139
24.1370;21.2784;25.1896;25.3444;24.2050;21.2304;25.2899;25.2617;0.0000;0.0000;0.0000;0.0139
24.1370;21.2533;25.3186;25.2927;24.2050;21.2305;25.2890;25.2623;0.0000;0.0000;0.0000;0.0139
24.1370;21.2032;25.3702;25.1638;24.2039;21.2304;25.2897;25.2614;0.0000;0.0000;0.0000;0.0139
24.2393;21.2784;25.3186;25.2411;24.2042;21.2304;25.2905;25.2611;0.0000;0.0000;0.0000;0.0139
24.1626;21.1782;25.3960;25.1638;24.2037;21.2304;25.2903;25.2600;0.0000;0.0000;0.0000;0.0139
24.2393;21.2784;25.3186;25.1638;24.2032;21.2304;25.2906;25.2596;0.0000;0.0000;0.0000;0.0139
24.3161;21.1782;25.1638;25.1638;24.2036;21.2304;25.2896;25.2592;0.0000;0.0000;0.0000;0.0139
24.1626;21.0029;25.3186;25.1896;24.2035;21.2304;25.2896;25.2580;0.0000;0.0000;0.0000;0.0139
24.1370;21.3285;25.2411;25.2927;24.2030;21.2304;25.2898;25.2583;0.0000;0.0000;0.0000;0.0139
24.1626;21.1030;25.1638;25.3702;24.2028;21.2303;25.2894;25.2576;0.0000;0.0000;0.0000;0.0139
24.2137;21.2533;25.3702;25.2411;24.2031;21.2304;25.2890;25.2539;0.0000;0.0000;0.0000;0.0139
24.2393;21.1782;25.2669;25.1122;24.2033;21.2305;25.2884;25.2525;0.0000;0.0000;0.0000;0.0139
24.1626;21.2032;25.1638;25.1638;24.2034;21.2306;25.2891;25.2533;0.0000;0.0000;0.0000;0.0139
24.1882;21.1030;25.2927;25.1638;24.2023;21.2305;25.2879;25.2533;0.0000;0.0000;0.0000;0.0139
24.0859;21.2283;25.2927;25.2927;24.2023;21.2304;25.2871;25.2532;0.0000;0.0000;0.0000;0.0139
24.2649;21.2032;25.2927;25.1122;24.2021;21.2302;25.2865;25.2511;0.0000;0.0000;0.0000;0.0139
24.1370;21.2283;25.1638;25.3960;24.2027;21.2303;25.2852;25.2496;0.0000;0.0000;0.0000;0.0139
24.1370;21.1281;25.2669;25.1638;24.2019;21.2303;25.2854;25.2481;0.0000;0.0000;0.0000;0.0139
24.1115;21.1782;25.3960;25.1638;24.2010;21.2303;25.2847;25.2480;0.0000;0.0000;0.0000;0.0139
24.1626;21.3285;25.3186;25.2927;24.1995;21.2302;25.2849;25.2479;0.0000;0.0000;0.0000;0.0139
24.0859;21.1281;25.2411;25.1122;24.1989;21.2301;25.2851;25.2477;0.0000;0.0000;0.0000;0.0139
24.2137;21.1531;25.1638;25.2411;24.1990;21.2301;25.2848;25.2472;0.0000;0.0000;0.0000;0.0139
24.1626;21.2283;25.1896;25.2153;24.1976;21.2299;25.2850;25.2465;0.0000;0.0000;0.0000;0.0139
24.2649;21.3285;25.3702;25.4219;24.1974;21.2302;25.2854;25.2458;0.0000;0.0000;0.0000;0.0139
24.3673;21.3035;25.3960;25.2153;24.1997;21.2303;25.2846;25.2465;0.0000;0.0000;0.0000;0.0139
24.0348;21.3285;25.1380;25.1638;24.1983;21.2304;25.2838;25.2452;0.0000;0.0000;0.0000;0.0139
24.2393;21.1281;25.2927;25.2669;24.1980;21.2303;25.2828;25.2456;0.0000;0.0000;0.0000;0.0139
24.1626;21.1030;25.2411;25.1380;24.1978;21.2304;25.2827;25.2453;0.0000;0.0000;0.0000;0.0139
24.2137;21.3285;25.2927;25.1896;24.1989;21.2305;25.2827;25.2443;0.0000;0.0000;0.0000;0.0139
24.0859;21.1782;25.2669;25.1638;24.1983;21.2304;25.2833;25.2445;0.0000;0.0000;0.0000;0.0139
24.1115;21.1782;25.3960;25.1638;24.1982;21.2304;25.2839;25.2436;0.0000;0.0000;0.0000;0.0139
24.2393;21.2283;25.1638;25.1638;24.1989;21.2303;25.2829;25.2422;0.0000;0.0000;0.0000;0.0139
24.2137;21.2533;25.2927;25.0607;24.1983;21.2303;25.2822;25.2400;0.0000;0.0000;0.0000;0.0139
24.3417;21.1782;25.3186;25.2669;24.1982;21.2304;25.2824;25.2396;0.0000;0.0000;0.0000;0.0139
24.1626;21.3285;25.2669;25.1122;24.1975;21.2305;25.2820;25.2378;0.0000;0.0000;0.0000;0.0139
